ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.155,12.0630371590947,9.54233958004827,9.91019281520229,4.76023553748922,3.7859520980515
adjacent.non_tumor.156,12.0630371590947,8.30895863275114,10.3058929384872,3.7859520980515,4.33743654503611
adjacent.non_tumor.157,10.9580890057463,9.91019281520229,8.02183075908386,5.11537311094441,3.7859520980515
adjacent.non_tumor.158,12.0630371590947,8.62895571263495,9.91019281520229,3.7859520980515,5.11537311094441
adjacent.non_tumor.159,12.0630371590947,8.92164940124098,9.54233958004827,4.33743654503611,4.76023553748922
adjacent.non_tumor.160,11.6483061984071,7.58129064081714,10.3058929384872,4.33743654503611,3.7859520980515
adjacent.non_tumor.161,11.6483061984071,9.91019281520229,8.62895571263495,5.11537311094441,3.7859520980515
adjacent.non_tumor.162,12.0630371590947,9.54233958004827,10.3058929384872,5.70871118482334,4.33743654503611
adjacent.non_tumor.163,12.0630371590947,9.91019281520229,9.54233958004827,4.76023553748922,6.16374267778794
adjacent.non_tumor.164,12.0630371590947,8.92164940124098,10.3058929384872,5.43504974362439,4.33743654503611
adjacent.non_tumor.165,12.0630371590947,9.91019281520229,9.54233958004827,3.7859520980515,4.76023553748922
adjacent.non_tumor.166,10.6421807720928,8.30895863275114,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.167,11.6483061984071,10.6421807720928,9.22911239136041,5.93530141243336,3.7859520980515
adjacent.non_tumor.168,12.0630371590947,8.02183075908386,9.91019281520229,3.7859520980515,4.33743654503611
adjacent.non_tumor.169,12.0630371590947,8.62895571263495,9.54233958004827,5.11537311094441,3.7859520980515
adjacent.non_tumor.170,11.6483061984071,8.02183075908386,9.22911239136041,4.33743654503611,3.7859520980515
adjacent.non_tumor.171,12.0630371590947,9.22911239136041,9.54233958004827,5.43504974362439,4.33743654503611
adjacent.non_tumor.172,10.6421807720928,6.38987538840559,8.92164940124098,5.11537311094441,3.7859520980515
adjacent.non_tumor.173,10.6421807720928,9.91019281520229,9.54233958004827,4.33743654503611,3.7859520980515
adjacent.non_tumor.174,12.0630371590947,9.91019281520229,8.92164940124098,4.33743654503611,3.7859520980515
adjacent.non_tumor.175,11.6483061984071,8.92164940124098,9.54233958004827,5.43504974362439,3.7859520980515
adjacent.non_tumor.176,12.0630371590947,6.69968905996527,9.54233958004827,3.7859520980515,4.33743654503611
adjacent.non_tumor.177,10.9580890057463,8.92164940124098,9.91019281520229,3.7859520980515,4.76023553748922
adjacent.non_tumor.178,12.0630371590947,9.22911239136041,10.3058929384872,5.43504974362439,4.33743654503611
adjacent.non_tumor.179,10.6421807720928,9.91019281520229,8.92164940124098,4.76023553748922,3.7859520980515
adjacent.non_tumor.180,12.0630371590947,8.62895571263495,9.91019281520229,5.93530141243336,3.7859520980515
adjacent.non_tumor.181,12.0630371590947,8.92164940124098,9.91019281520229,5.11537311094441,4.76023553748922
