ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.209,11.3226855626846,8.31780991755486,9.23976436845104,5.93950757547521,3.7859520980515
adjacent.non_tumor.210,10.9721244987163,8.31780991755486,11.6636924099538,5.93950757547521,3.7859520980515
adjacent.non_tumor.211,12.8949039967568,9.92217763069574,10.3186521182141,7.15450446329111,5.43827694058246
adjacent.non_tumor.212,12.079234977218,9.23976436845104,10.9721244987163,6.39466679540517,4.33851577095976
adjacent.non_tumor.213,11.3226855626846,7.58871791780885,10.3186521182141,6.1683958883158,3.7859520980515
adjacent.non_tumor.214,12.079234977218,8.31780991755486,10.9721244987163,6.1683958883158,3.7859520980515
adjacent.non_tumor.215,12.8949039967568,9.55360452619699,11.6636924099538,5.71247392276223,3.7859520980515
adjacent.non_tumor.216,11.6636924099538,8.63843321481614,10.9721244987163,6.1683958883158,5.11797471762326
adjacent.non_tumor.217,11.3226855626846,7.15450446329111,10.3186521182141,6.1683958883158,3.7859520980515
adjacent.non_tumor.218,12.8949039967568,9.92217763069574,11.3226855626846,5.93950757547521,4.76214215870142
adjacent.non_tumor.219,11.6636924099538,7.15450446329111,11.3226855626846,6.1683958883158,4.76214215870142
adjacent.non_tumor.220,12.079234977218,6.7056954225396,10.9721244987163,8.03012014980995,6.39466679540517
adjacent.non_tumor.221,12.079234977218,9.23976436845104,10.9721244987163,6.39466679540517,4.76214215870142
adjacent.non_tumor.222,11.6636924099538,7.15450446329111,9.23976436845104,6.7056954225396,5.43827694058246
adjacent.non_tumor.223,12.8949039967568,9.55360452619699,12.079234977218,5.43827694058246,3.7859520980515
adjacent.non_tumor.224,12.8949039967568,10.3186521182141,12.079234977218,5.43827694058246,5.11797471762326
adjacent.non_tumor.225,11.6636924099538,8.93169968950554,9.55360452619699,6.39466679540517,3.7859520980515
adjacent.non_tumor.226,12.8949039967568,10.3186521182141,10.9721244987163,6.7056954225396,3.7859520980515
adjacent.non_tumor.227,12.079234977218,9.55360452619699,11.3226855626846,6.1683958883158,3.7859520980515
adjacent.non_tumor.228,12.8949039967568,8.63843321481614,11.6636924099538,6.1683958883158,4.76214215870142
adjacent.non_tumor.229,12.079234977218,10.6555980493414,9.55360452619699,6.1683958883158,3.7859520980515
adjacent.non_tumor.230,12.079234977218,10.6555980493414,9.92217763069574,6.39466679540517,3.7859520980515
adjacent.non_tumor.231,12.8949039967568,9.92217763069574,12.079234977218,5.93950757547521,3.7859520980515
adjacent.non_tumor.232,12.8949039967568,10.3186521182141,12.079234977218,6.1683958883158,4.33851577095976
adjacent.non_tumor.233,12.8949039967568,8.93169968950554,12.079234977218,6.39466679540517,5.43827694058246
adjacent.non_tumor.234,12.8949039967568,9.92217763069574,11.6636924099538,6.39466679540517,3.7859520980515
adjacent.non_tumor.235,12.8949039967568,9.92217763069574,11.3226855626846,6.39466679540517,3.7859520980515
adjacent.non_tumor.236,11.6636924099538,8.31780991755486,12.079234977218,8.93169968950554,6.7056954225396
adjacent.non_tumor.237,12.8949039967568,7.58871791780885,9.92217763069574,7.15450446329111,3.7859520980515
adjacent.non_tumor.238,11.3226855626846,9.55360452619699,9.23976436845104,6.1683958883158,4.33851577095976
adjacent.non_tumor.239,12.079234977218,9.92217763069574,8.63843321481614,6.39466679540517,3.7859520980515
adjacent.non_tumor.240,11.6636924099538,6.7056954225396,10.3186521182141,7.58871791780885,5.93950757547521
adjacent.non_tumor.241,12.079234977218,8.31780991755486,10.9721244987163,6.1683958883158,5.11797471762326
adjacent.non_tumor.242,11.6636924099538,7.58871791780885,10.9721244987163,6.1683958883158,5.71247392276223
HCC,5.93950757547521,5.11797471762326,4.76214215870142,10.3186521182141,9.23976436845104
HCC.1,6.1683958883158,3.7859520980515,5.93950757547521,10.3186521182141,9.92217763069574
HCC.2,8.63843321481614,3.7859520980515,6.39466679540517,9.92217763069574,8.31780991755486
HCC.3,5.71247392276223,3.7859520980515,5.43827694058246,10.3186521182141,10.6555980493414
HCC.4,9.23976436845104,4.33851577095976,7.58871791780885,9.55360452619699,8.31780991755486
HCC.5,6.39466679540517,3.7859520980515,5.43827694058246,10.3186521182141,9.23976436845104
HCC.6,10.6555980493414,3.7859520980515,5.43827694058246,9.23976436845104,5.11797471762326
HCC.7,6.7056954225396,3.7859520980515,5.43827694058246,9.55360452619699,8.31780991755486
HCC.8,7.58871791780885,3.7859520980515,4.33851577095976,10.6555980493414,8.31780991755486
HCC.9,8.03012014980995,3.7859520980515,4.33851577095976,10.9721244987163,10.6555980493414
HCC.10,7.58871791780885,3.7859520980515,4.33851577095976,10.3186521182141,9.92217763069574
HCC.11,7.15450446329111,3.7859520980515,5.11797471762326,9.92217763069574,9.23976436845104
HCC.12,12.079234977218,9.23976436845104,11.6636924099538,6.39466679540517,4.76214215870142
